Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"1.8.2025, 09:15:38",22.26,51.77,45.49,53.54,0.52,0,0,0
"1.8.2025, 09:15:42",22.26,51.42,45.44,53.52,0.52,0,0,0
"1.8.2025, 09:15:46",22.26,51.28,45.38,53.53,0.51,0,0,0
"1.8.2025, 09:15:50",22.26,51.4,45.19,53.5,0.52,0,0,0
"1.8.2025, 09:15:54",22.26,51.56,45.12,53.52,0.52,0,0,0
"1.8.2025, 09:15:58",22.26,51.45,45.01,53.51,0.52,0,0,0
"1.8.2025, 09:16:02",22.27,51.43,44.96,53.52,0.52,0,0,0
"1.8.2025, 09:16:06",22.26,50.95,44.86,53.54,0.51,0,0,0
"1.8.2025, 09:16:10",22.27,51.26,44.72,53.51,0.51,0,0,0
"1.8.2025, 09:16:14",22.27,51.54,44.57,53.47,0.52,0,0,0
"1.8.2025, 09:16:18",22.26,51.26,44.49,53.5,0.51,0,0,0
"1.8.2025, 09:16:22",22.27,50.89,44.45,53.48,0.51,0,0,0
"1.8.2025, 09:16:26",22.26,50.74,44.36,53.51,0.51,0,0,0
"1.8.2025, 09:16:30",22.27,51.41,44.39,53.49,0.52,0,0,0
"1.8.2025, 09:16:34",22.27,51.47,44.44,53.48,0.52,0,0,0
"1.8.2025, 09:16:38",22.28,51.38,44.45,53.45,0.52,0,0,0
"1.8.2025, 09:16:42",22.26,51.25,44.49,53.48,0.51,0,0,0
"1.8.2025, 09:16:46",22.28,51.74,44.62,53.45,0.52,0,0,0
"1.8.2025, 09:16:50",22.27,51.64,44.57,53.47,0.52,0,0,0
"1.8.2025, 09:16:54",22.27,51.26,44.65,53.48,0.51,0,0,0
"1.8.2025, 09:16:58",22.28,51.18,44.69,53.46,0.51,0,0,0
"1.8.2025, 09:17:02",22.28,50.95,44.69,53.42,0.51,0,0,0
"1.8.2025, 09:17:06",22.27,51.1,44.68,53.48,0.51,0,0,0
"1.8.2025, 09:17:10",22.28,50.48,44.75,53.46,0.51,0,0,0
"1.8.2025, 09:17:14",22.28,50.7,44.76,53.45,0.51,0,0,0
"1.8.2025, 09:17:18",22.28,50.7,44.77,53.44,0.51,0,0,0
"1.8.2025, 09:17:22",22.28,50.65,44.84,53.44,0.51,0,0,0
"1.8.2025, 09:17:26",22.28,50.36,44.86,53.45,0.5,0,0,0
"1.8.2025, 09:17:30",22.28,51.09,44.95,53.45,0.51,0,0,0
"1.8.2025, 09:17:34",22.29,51.61,45,53.42,0.52,0,0,0
"1.8.2025, 09:17:38",22.28,51.48,45.11,53.44,0.52,0,0,0
"1.8.2025, 09:17:42",22.28,51.87,45.2,53.43,0.52,0,0,0
"1.8.2025, 09:17:46",22.28,51.55,45.42,53.44,0.52,0,0,0
"1.8.2025, 09:17:50",22.28,51.37,45.61,53.44,0.52,0,0,0
"1.8.2025, 09:17:54",22.28,51.71,45.73,53.44,0.52,0,0,0
"1.8.2025, 09:17:58",22.28,51.71,45.84,53.43,0.52,0,0,0
"1.8.2025, 09:18:02",22.28,51.79,46.02,53.45,0.52,0,0,0
"1.8.2025, 09:18:06",22.27,51.78,46.21,53.46,0.52,0,0,0
"1.8.2025, 09:18:10",22.29,51.6,46.36,53.41,0.52,0,0,0
"1.8.2025, 09:18:14",22.28,51.33,46.56,53.45,0.52,0,0,0
"1.8.2025, 09:18:18",22.28,51.3,46.72,53.42,0.51,0,0,0
"1.8.2025, 09:18:22",22.29,51.77,46.82,53.39,0.52,0,0,0
"1.8.2025, 09:18:26",22.29,51.37,46.94,53.42,0.52,0,0,0
"1.8.2025, 09:18:30",22.28,51.41,47.02,53.42,0.52,0,0,0
"1.8.2025, 09:18:34",22.28,50.66,47.02,53.4,0.51,0,0,0
"1.8.2025, 09:18:38",22.28,50.77,47.04,53.42,0.51,0,0,0
"1.8.2025, 09:18:42",22.29,51.21,47.02,53.41,0.51,0,0,0
"1.8.2025, 09:18:46",22.28,51.39,46.93,53.42,0.52,0,0,0
"1.8.2025, 09:18:50",22.29,51.19,46.88,53.41,0.51,0,0,0
"1.8.2025, 09:18:54",22.28,51.21,46.8,53.42,0.51,0,0,0
"1.8.2025, 09:18:58",22.29,51.31,46.81,53.39,0.52,0,0,0
"1.8.2025, 09:19:02",22.29,51.15,46.8,53.39,0.51,0,0,0
"1.8.2025, 09:19:06",22.28,50.92,46.85,53.42,0.51,0,0,0
"1.8.2025, 09:19:10",22.29,51.19,46.94,53.4,0.51,0,0,0
"1.8.2025, 09:19:14",22.29,51.69,47.05,53.4,0.52,0,0,0
"1.8.2025, 09:19:18",22.29,51.62,47.23,53.41,0.52,0,0,0
"1.8.2025, 09:19:22",22.29,51.44,47.46,53.4,0.52,0,0,0
"1.8.2025, 09:19:26",22.29,51.32,47.75,53.38,0.52,0,0,0
"1.8.2025, 09:19:30",22.29,51.24,47.95,53.42,0.51,0,0,0
"1.8.2025, 09:19:34",22.3,51.48,48.07,53.41,0.52,0,0,0
"1.8.2025, 09:19:38",22.29,51.11,48.06,53.4,0.51,0,0,0
"1.8.2025, 09:19:42",22.29,51.46,48.13,53.39,0.52,0,0,0
"1.8.2025, 09:19:46",22.29,51.66,48.21,53.4,0.52,0,0,0
"1.8.2025, 09:19:50",22.29,51.79,48.42,53.38,0.52,0,0,0
"1.8.2025, 09:19:54",22.29,51.83,48.6,53.39,0.52,0,0,0
"1.8.2025, 09:19:58",22.3,51.91,48.77,53.35,0.52,0,0,0
"1.8.2025, 09:20:02",22.3,51.65,48.67,53.36,0.52,0,0,0
"1.8.2025, 09:20:06",22.29,51.13,48.7,53.37,0.51,0,0,0
"1.8.2025, 09:20:10",22.29,51.59,48.66,53.37,0.52,0,0,0
"1.8.2025, 09:20:14",22.3,52.06,48.63,53.38,0.52,0,0,0
"1.8.2025, 09:20:18",22.29,52,48.61,53.36,0.52,0,0,0
"1.8.2025, 09:20:22",22.29,51.41,48.5,53.38,0.52,0,0,0
"1.8.2025, 09:20:26",22.3,51.54,48.51,53.36,0.52,0,0,0
"1.8.2025, 09:20:30",22.3,51.75,48.39,53.38,0.52,0,0,0
"1.8.2025, 09:20:34",22.3,51.85,48.35,53.38,0.52,0,0,0
"1.8.2025, 09:20:38",22.31,51.92,48.35,53.35,0.52,0,0,0
"1.8.2025, 09:20:42",22.31,51.96,48.29,53.38,0.52,0,0,0
"1.8.2025, 09:20:46",22.3,52.38,48.36,53.39,0.53,0,0,0
"1.8.2025, 09:20:50",22.31,52.11,48.42,53.37,0.52,0,0,0
"1.8.2025, 09:20:54",22.31,51.56,48.43,53.37,0.52,0,0,0
"1.8.2025, 09:20:58",22.31,51.08,48.38,53.36,0.51,0,0,0
"1.8.2025, 09:21:02",22.32,51.13,48.35,53.33,0.51,0,0,0
"1.8.2025, 09:21:06",22.31,51.84,48.37,53.36,0.52,0,0,0
"1.8.2025, 09:21:10",22.32,51.88,48.28,53.36,0.52,0,0,0
"1.8.2025, 09:21:14",22.32,51.99,48.13,53.33,0.52,0,0,0
"1.8.2025, 09:21:18",22.32,51.71,47.99,53.38,0.52,0,0,0
"1.8.2025, 09:21:22",22.32,51.24,47.7,53.34,0.51,0,0,0
"1.8.2025, 09:21:26",22.32,51.54,47.49,53.33,0.52,0,0,0
"1.8.2025, 09:21:30",22.33,50.9,47.28,53.31,0.51,0,0,0
"1.8.2025, 09:21:34",22.32,50.83,47.18,53.34,0.51,0,0,0
"1.8.2025, 09:21:38",22.32,51.02,47.08,53.35,0.51,0,0,0
"1.8.2025, 09:21:42",22.33,51.06,47.1,53.3,0.51,0,0,0
"1.8.2025, 09:21:47",22.33,51.24,46.9,53.35,0.51,0,0,0
"1.8.2025, 09:21:51",22.34,51.52,46.64,53.3,0.52,0,0,0
"1.8.2025, 09:21:55",22.33,51.44,46.36,53.31,0.52,0,0,0
"1.8.2025, 09:21:59",22.33,51.82,46.16,53.29,0.52,0,0,0
"1.8.2025, 09:22:03",22.34,51.79,46.11,53.3,0.52,0,0,0
"1.8.2025, 09:22:07",22.34,51.51,46.01,53.3,0.52,0,0,0
"1.8.2025, 09:22:11",22.33,51.71,45.93,53.32,0.52,0,0,0
"1.8.2025, 09:22:15",22.34,51.77,45.77,53.28,0.52,0,0,0
"1.8.2025, 09:22:19",22.33,51.96,45.83,53.32,0.52,0,0,0
"1.8.2025, 09:22:23",22.34,51.86,45.84,53.28,0.52,0,0,0
"1.8.2025, 09:22:27",22.34,51.58,45.89,53.29,0.52,0,0,0
"1.8.2025, 09:22:31",22.35,51.04,46.12,53.29,0.51,0,0,0
"1.8.2025, 09:22:35",22.34,50.98,46.22,53.27,0.51,0,0,0
"1.8.2025, 09:22:39",22.35,51.61,46.41,53.27,0.52,0,0,0
"1.8.2025, 09:22:43",22.34,51.45,46.46,53.28,0.52,0,0,0
"1.8.2025, 09:22:47",22.34,51.11,46.54,53.31,0.51,0,0,0
"1.8.2025, 09:22:51",22.34,51.24,46.68,53.26,0.51,0,0,0
"1.8.2025, 09:22:55",22.34,51.05,46.69,53.28,0.51,0,0,0
"1.8.2025, 09:22:59",22.34,51.07,46.74,53.26,0.51,0,0,0
"1.8.2025, 09:23:03",22.35,51.36,46.83,53.25,0.52,0,0,0
"1.8.2025, 09:23:07",22.35,51.36,46.79,53.26,0.52,0,0,0
"1.8.2025, 09:23:11",22.35,51.59,46.79,53.27,0.52,0,0,0
"1.8.2025, 09:23:15",22.35,51.44,46.78,53.25,0.52,0,0,0
"1.8.2025, 09:23:19",22.35,52.04,46.98,53.28,0.52,0,0,0
"1.8.2025, 09:23:23",22.35,52.14,47.08,53.23,0.52,0,0,0
"1.8.2025, 09:23:27",22.35,51.81,47.04,53.26,0.52,0,0,0
"1.8.2025, 09:23:31",22.35,51.98,47.08,53.25,0.52,0,0,0
"1.8.2025, 09:23:35",22.34,51.56,47.29,53.28,0.52,0,0,0
"1.8.2025, 09:23:39",22.35,51.98,47.4,53.25,0.52,0,0,0
"1.8.2025, 09:23:43",22.34,51.48,47.42,53.26,0.52,0,0,0
"1.8.2025, 09:23:47",22.34,51.22,47.47,53.25,0.51,0,0,0
"1.8.2025, 09:23:51",22.34,51.48,47.53,53.26,0.52,0,0,0
"1.8.2025, 09:23:55",22.34,51.08,47.61,53.22,0.51,0,0,0
"1.8.2025, 09:23:59",22.35,51.26,47.71,53.22,0.51,0,0,0
"1.8.2025, 09:24:03",22.35,51.14,47.86,53.2,0.51,0,0,0
"1.8.2025, 09:24:07",22.35,50.77,47.9,53.24,0.51,0,0,0
"1.8.2025, 09:24:11",22.35,51.21,48.02,53.23,0.51,0,0,0
"1.8.2025, 09:24:15",22.35,51.36,48.05,53.23,0.52,0,0,0
"1.8.2025, 09:24:19",22.35,51.86,48.08,53.21,0.52,0,0,0
"1.8.2025, 09:24:23",22.35,51.97,48.1,53.21,0.52,0,0,0
"1.8.2025, 09:24:27",22.35,51.81,48.04,53.22,0.52,0,0,0
"1.8.2025, 09:24:31",22.35,51.86,47.95,53.21,0.52,0,0,0
"1.8.2025, 09:24:35",22.35,51.82,47.95,53.23,0.52,0,0,0
"1.8.2025, 09:24:39",22.35,51.44,47.88,53.21,0.52,0,0,0
"1.8.2025, 09:24:43",22.35,51.69,47.9,53.21,0.52,0,0,0
"1.8.2025, 09:24:47",22.36,51.77,47.95,53.2,0.52,0,0,0
"1.8.2025, 09:24:51",22.36,51.42,47.9,53.24,0.52,0,0,0
"1.8.2025, 09:24:55",22.36,51.27,48.07,53.21,0.51,0,0,0
"1.8.2025, 09:24:59",22.35,51.01,48.27,53.24,0.51,0,0,0
"1.8.2025, 09:25:03",22.36,51.13,48.3,53.21,0.51,0,0,0
"1.8.2025, 09:25:07",22.36,50.99,48.45,53.24,0.51,0,0,0
"1.8.2025, 09:25:11",22.36,51.05,48.58,53.21,0.51,0,0,0
"1.8.2025, 09:25:15",22.35,50.87,48.66,53.23,0.51,0,0,0
"1.8.2025, 09:25:19",22.36,50.81,48.51,53.22,0.51,0,0,0
"1.8.2025, 09:25:23",22.36,51.22,48.44,53.2,0.51,0,0,0
"1.8.2025, 09:25:27",22.36,51.37,48.51,53.18,0.52,0,0,0
"1.8.2025, 09:25:31",22.36,51.24,48.5,53.2,0.51,0,0,0
"1.8.2025, 09:25:35",22.36,51.19,48.41,53.18,0.51,0,0,0
"1.8.2025, 09:25:39",22.35,51.2,48.44,53.19,0.51,0,0,0
"1.8.2025, 09:25:43",22.36,50.98,48.44,53.18,0.51,0,0,0
"1.8.2025, 09:25:47",22.36,51.52,48.5,53.15,0.52,0,0,0
"1.8.2025, 09:25:51",22.36,51.6,48.54,53.17,0.52,0,0,0
"1.8.2025, 09:25:55",22.36,51.66,48.65,53.17,0.52,0,0,0
"1.8.2025, 09:25:59",22.37,51.56,48.75,53.12,0.52,0,0,0
"1.8.2025, 09:26:03",22.36,51.79,48.98,53.14,0.52,0,0,0
"1.8.2025, 09:26:07",22.36,51.72,49.39,53.14,0.52,0,0,0
"1.8.2025, 09:26:11",22.37,51.58,49.56,53.13,0.52,0,0,0
"1.8.2025, 09:26:15",22.36,50.96,49.83,53.13,0.51,0,0,0
"1.8.2025, 09:26:19",22.36,51.23,49.84,53.14,0.51,0,0,0
"1.8.2025, 09:26:23",22.36,50.79,49.85,53.13,0.51,0,0,0
"1.8.2025, 09:26:27",22.36,50.73,49.86,53.14,0.51,0,0,0
"1.8.2025, 09:26:31",22.37,50.7,49.83,53.12,0.51,0,0,0
"1.8.2025, 09:26:35",22.36,50.84,49.82,53.13,0.51,0,0,0
"1.8.2025, 09:26:39",22.36,51.17,49.77,53.12,0.51,0,0,0
"1.8.2025, 09:26:43",22.36,51.4,49.76,53.13,0.52,0,0,0
"1.8.2025, 09:26:47",22.37,50.98,49.71,53.11,0.51,0,0,0
"1.8.2025, 09:26:51",22.36,51.21,49.65,53.12,0.51,0,0,0
"1.8.2025, 09:26:55",22.37,51.36,49.58,53.08,0.52,0,0,0
"1.8.2025, 09:26:59",22.37,51.41,49.42,53.12,0.52,0,0,0
"1.8.2025, 09:27:03",22.36,51.51,49.42,53.12,0.52,0,0,0
"1.8.2025, 09:27:07",22.36,51.81,49.46,53.1,0.52,0,0,0
"1.8.2025, 09:27:11",22.36,51.52,49.44,53.11,0.52,0,0,0
"1.8.2025, 09:27:15",22.36,51.67,49.5,53.11,0.52,0,0,0
"1.8.2025, 09:27:19",22.36,51.54,49.57,53.11,0.52,0,0,0
"1.8.2025, 09:27:23",22.36,52.23,49.74,53.12,0.53,0,0,0
"1.8.2025, 09:27:27",22.36,51.62,49.88,53.13,0.52,0,0,0
"1.8.2025, 09:27:31",22.35,51.99,50.02,53.13,0.52,0,0,0
"1.8.2025, 09:27:35",22.36,51.49,50.05,53.11,0.52,0,0,0
"1.8.2025, 09:27:39",22.36,51.67,50.03,53.1,0.52,0,0,0
"1.8.2025, 09:27:43",22.36,51.94,50.08,53.13,0.52,0,0,0
"1.8.2025, 09:27:47",22.35,51.21,50.02,53.14,0.51,0,0,0
"1.8.2025, 09:27:51",22.36,51.63,50,53.11,0.52,0,0,0
"1.8.2025, 09:27:55",22.35,51.31,49.88,53.11,0.52,0,0,0
"1.8.2025, 09:27:59",22.36,51.85,49.69,53.09,0.52,0,0,0
"1.8.2025, 09:28:03",22.37,51.77,49.46,53.09,0.52,0,0,0
"1.8.2025, 09:28:07",22.36,51.95,49.23,53.11,0.52,0,0,0
"1.8.2025, 09:28:11",22.36,51.98,49.01,53.08,0.52,0,0,0
"1.8.2025, 09:28:15",22.36,52.17,48.9,53.1,0.53,0,0,0
"1.8.2025, 09:28:19",22.36,51.85,48.87,53.09,0.52,0,0,0
"1.8.2025, 09:28:23",22.36,52.15,48.84,53.1,0.52,0,0,0
"1.8.2025, 09:28:27",22.36,51.75,48.86,53.08,0.52,0,0,0
"1.8.2025, 09:28:31",22.37,51.64,48.83,53.08,0.52,0,0,0
"1.8.2025, 09:28:35",22.37,51.52,48.84,53.09,0.52,0,0,0
"1.8.2025, 09:28:39",22.36,51.48,48.9,53.1,0.52,0,0,0
"1.8.2025, 09:28:43",22.37,51.53,48.82,53.07,0.52,0,0,0
"1.8.2025, 09:28:47",22.37,51.33,48.78,53.07,0.52,0,0,0
"1.8.2025, 09:28:51",22.37,51.65,48.77,53.11,0.52,0,0,0
"1.8.2025, 09:28:55",22.37,51.69,48.7,53.07,0.52,0,0,0
"1.8.2025, 09:28:59",22.37,51.75,48.68,53.09,0.52,0,0,0
"1.8.2025, 09:29:03",22.37,51.72,48.67,53.09,0.52,0,0,0
"1.8.2025, 09:29:07",22.37,51.39,48.53,53.06,0.52,0,0,0
"1.8.2025, 09:29:11",22.37,51.54,48.49,53.08,0.52,0,0,0
"1.8.2025, 09:29:15",22.37,51.26,48.37,53.09,0.51,0,0,0
"1.8.2025, 09:29:19",22.36,51.31,48.32,53.11,0.52,0,0,0
"1.8.2025, 09:29:23",22.37,51.11,48.11,53.05,0.51,0,0,0
"1.8.2025, 09:29:27",22.36,50.81,48.09,53.11,0.51,0,0,0
"1.8.2025, 09:29:31",22.37,50.84,48.15,53.08,0.51,0,0,0
"1.8.2025, 09:29:35",22.37,51.08,48.37,53.07,0.51,0,0,0
"1.8.2025, 09:29:39",22.37,51.57,48.47,53.08,0.52,0,0,0
"1.8.2025, 09:29:43",22.36,51.36,48.45,53.1,0.52,0,0,0
"1.8.2025, 09:29:47",22.36,51.22,48.47,53.07,0.51,0,0,0
"1.8.2025, 09:29:51",22.37,51.21,48.65,53.06,0.51,0,0,0
"1.8.2025, 09:29:55",22.37,51.51,49.04,53.08,0.52,0,0,0
"1.8.2025, 09:29:59",22.37,51.33,49.04,53.07,0.52,0,0,0
"1.8.2025, 09:30:03",22.36,51.6,48.92,53.07,0.52,0,0,0
"1.8.2025, 09:30:07",22.37,51.75,48.74,53.05,0.52,0,0,0
"1.8.2025, 09:30:11",22.37,51.34,48.81,53.08,0.52,0,0,0
"1.8.2025, 09:30:15",22.37,51.22,48.75,53.04,0.51,0,0,0
"1.8.2025, 09:30:19",22.36,51.36,48.64,53.11,0.52,0,0,0
"1.8.2025, 09:30:23",22.37,51.31,48.57,53.05,0.52,0,0,0
"1.8.2025, 09:30:27",22.36,51.51,48.47,53.09,0.52,0,0,0
"1.8.2025, 09:30:31",22.36,51.73,48.53,53.11,0.52,0,0,0
"1.8.2025, 09:30:35",22.37,51.4,48.54,53.09,0.52,0,0,0
"1.8.2025, 09:30:40",22.36,51.49,48.46,53.08,0.52,0,0,0
"1.8.2025, 09:30:44",22.36,51.75,48.53,53.08,0.52,0,0,0
"1.8.2025, 09:30:48",22.36,51.5,48.57,53.1,0.52,0,0,0
"1.8.2025, 09:30:52",22.37,51.56,48.58,53.07,0.52,0,0,0
"1.8.2025, 09:30:56",22.36,51.35,48.58,53.08,0.52,0,0,0
"1.8.2025, 09:31:00",22.37,51.76,48.48,53.11,0.52,0,0,0
"1.8.2025, 09:31:04",22.37,51.18,48.4,53.08,0.51,0,0,0
"1.8.2025, 09:31:08",22.37,51.1,48.5,53.09,0.51,0,0,0
"1.8.2025, 09:31:12",22.37,51.51,48.52,53.09,0.52,0,0,0
"1.8.2025, 09:31:16",22.37,51.33,48.51,53.07,0.52,0,0,0
"1.8.2025, 09:31:20",22.36,51.34,48.45,53.12,0.52,0,0,0
"1.8.2025, 09:31:24",22.37,51.67,48.45,53.07,0.52,0,0,0
"1.8.2025, 09:31:28",22.37,51.59,48.29,53.09,0.52,0,0,0
"1.8.2025, 09:31:32",22.37,51.47,48.03,53.08,0.52,0,0,0
"1.8.2025, 09:31:36",22.37,51.37,47.73,53.08,0.52,0,0,0
"1.8.2025, 09:31:40",22.37,51.77,47.56,53.1,0.52,0,0,0
"1.8.2025, 09:31:44",22.37,52.04,47.4,53.04,0.52,0,0,0
"1.8.2025, 09:31:48",22.37,51.77,47.39,53.05,0.52,0,0,0
"1.8.2025, 09:31:52",22.37,51.43,47.07,53.07,0.52,0,0,0
"1.8.2025, 09:31:56",22.38,51.16,46.76,53.07,0.51,0,0,0
"1.8.2025, 09:32:00",22.37,51.25,46.67,53.03,0.51,0,0,0
"1.8.2025, 09:32:04",22.38,51.63,46.68,53.05,0.52,0,0,0
"1.8.2025, 09:32:08",22.38,51.64,46.7,53.03,0.52,0,0,0
"1.8.2025, 09:32:12",22.38,51.42,46.65,53.04,0.52,0,0,0
"1.8.2025, 09:32:16",22.38,51.64,46.65,53.02,0.52,0,0,0
"1.8.2025, 09:32:20",22.38,51.73,46.79,53.04,0.52,0,0,0
"1.8.2025, 09:32:24",22.37,51.79,46.83,53.08,0.52,0,0,0
"1.8.2025, 09:32:28",22.38,51.85,46.91,53.03,0.52,0,0,0
"1.8.2025, 09:32:32",22.37,51.8,46.98,53.05,0.52,0,0,0
"1.8.2025, 09:32:36",22.38,51.61,46.95,53.04,0.52,0,0,0
"1.8.2025, 09:32:40",22.38,52.07,46.97,53.03,0.52,0,0,0
"1.8.2025, 09:32:44",22.38,52.27,46.78,53.03,0.53,0,0,0
"1.8.2025, 09:32:48",22.38,52.01,46.78,53.01,0.52,0,0,0
"1.8.2025, 09:32:52",22.38,51.3,46.7,53.02,0.51,0,0,0
"1.8.2025, 09:32:56",22.38,52.04,46.71,53.02,0.52,0,0,0
"1.8.2025, 09:33:00",22.38,52.25,46.78,53.03,0.53,0,0,0
"1.8.2025, 09:33:04",22.38,51.89,46.82,53.04,0.52,0,0,0
"1.8.2025, 09:33:08",22.38,51.52,46.67,53.01,0.52,0,0,0
"1.8.2025, 09:33:12",22.38,51.66,46.68,53.02,0.52,0,0,0
"1.8.2025, 09:33:16",22.38,51.46,46.68,53.05,0.52,0,0,0
"1.8.2025, 09:33:20",22.39,51.53,46.58,52.98,0.52,0,0,0
"1.8.2025, 09:33:24",22.37,51.99,46.57,53.05,0.52,0,0,0
"1.8.2025, 09:33:28",22.39,52.01,46.52,53.04,0.52,0,0,0
"1.8.2025, 09:33:32",22.38,51.75,46.65,53.05,0.52,0,0,0
"1.8.2025, 09:33:36",22.39,52.03,46.7,53.06,0.52,0,0,0
"1.8.2025, 09:33:40",22.38,52.08,46.77,53.06,0.52,0,0,0
"1.8.2025, 09:33:44",22.39,51.87,46.89,53.01,0.52,0,0,0
"1.8.2025, 09:33:48",22.39,51.8,46.93,53.01,0.52,0,0,0
"1.8.2025, 09:33:52",22.39,51.75,47.01,53.01,0.52,0,0,0
"1.8.2025, 09:33:56",22.39,51.63,47.01,53.03,0.52,0,0,0
"1.8.2025, 09:34:00",22.39,51.4,47.1,53.04,0.52,0,0,0
"1.8.2025, 09:34:04",22.39,51.72,47.08,53.03,0.52,0,0,0
"1.8.2025, 09:34:08",22.4,51.77,47.04,53,0.52,0,0,0
"1.8.2025, 09:34:12",22.41,51.64,47.04,52.99,0.52,0,0,0
"1.8.2025, 09:34:16",22.4,52,47.16,53,0.52,0,0,0
"1.8.2025, 09:34:20",22.4,51.87,47.13,53.02,0.52,0,0,0
"1.8.2025, 09:34:24",22.4,51.79,47.12,53.01,0.52,0,0,0
"1.8.2025, 09:34:28",22.39,51.74,47.07,53.03,0.52,0,0,0
"1.8.2025, 09:34:32",22.4,51.54,46.95,53,0.52,0,0,0
"1.8.2025, 09:34:36",22.41,51.94,46.99,53,0.52,0,0,0
"1.8.2025, 09:34:40",22.41,51.48,47.1,52.98,0.52,0,0,0
"1.8.2025, 09:34:44",22.41,51.98,47.17,52.99,0.52,0,0,0
"1.8.2025, 09:34:48",22.41,52.25,47.15,52.97,0.53,0,0,0
"1.8.2025, 09:34:52",22.41,51.74,47.09,52.97,0.52,0,0,0
"1.8.2025, 09:34:56",22.41,51.44,47.08,53.01,0.52,0,0,0
"1.8.2025, 09:35:00",22.41,51.4,47.01,52.99,0.52,0,0,0
"1.8.2025, 09:35:04",22.42,51.24,46.87,52.98,0.51,0,0,0
"1.8.2025, 09:35:08",22.41,51.32,46.91,53.02,0.52,0,0,0
"1.8.2025, 09:35:12",22.42,51.92,46.77,53.01,0.52,0,0,0
"1.8.2025, 09:35:16",22.42,51.68,46.78,52.99,0.52,0,0,0
"1.8.2025, 09:35:20",22.42,51.69,46.79,53,0.52,0,0,0
"1.8.2025, 09:35:24",22.42,51.55,46.81,52.98,0.52,0,0,0
"1.8.2025, 09:35:28",22.42,51.83,46.93,53,0.52,0,0,0
"1.8.2025, 09:35:32",22.41,52.35,46.84,53,0.53,0,0,0
"1.8.2025, 09:35:36",22.42,51.77,46.85,52.99,0.52,0,0,0
"1.8.2025, 09:35:40",22.42,51.67,46.79,52.98,0.52,0,0,0
"1.8.2025, 09:35:44",22.43,52.06,46.59,53,0.52,0,0,0
"1.8.2025, 09:35:48",22.43,52.5,46.51,52.99,0.53,0,0,0
"1.8.2025, 09:35:52",22.43,52.39,46.33,52.96,0.53,0,0,0
"1.8.2025, 09:35:56",22.43,52.63,46.2,52.99,0.53,0,0,0
"1.8.2025, 09:36:00",22.43,51.95,46.1,52.97,0.52,0,0,0
"1.8.2025, 09:36:04",22.42,51.77,46.1,53.02,0.52,0,0,0
"1.8.2025, 09:36:08",22.43,51.79,46,52.98,0.52,0,0,0
"1.8.2025, 09:36:12",22.43,51.8,45.87,52.99,0.52,0,0,0
"1.8.2025, 09:36:16",22.43,51.73,45.73,53.02,0.52,0,0,0
"1.8.2025, 09:36:20",22.43,51.61,45.63,52.97,0.52,0,0,0
"1.8.2025, 09:36:24",22.44,51.69,45.61,52.96,0.52,0,0,0
"1.8.2025, 09:36:28",22.44,51.88,45.57,52.98,0.52,0,0,0
"1.8.2025, 09:36:32",22.44,52,45.64,52.98,0.52,0,0,0
"1.8.2025, 09:36:36",22.44,51.59,45.51,52.98,0.52,0,0,0
"1.8.2025, 09:36:40",22.44,51.49,45.43,52.97,0.52,0,0,0
"1.8.2025, 09:36:44",22.45,52.19,45.55,52.95,0.53,0,0,0
"1.8.2025, 09:36:48",22.45,51.89,45.58,52.96,0.52,0,0,0
"1.8.2025, 09:36:52",22.45,52.39,45.68,52.93,0.53,0,0,0
"1.8.2025, 09:36:56",22.45,52.33,45.68,53,0.53,0,0,0
"1.8.2025, 09:37:00",22.45,52.03,45.7,52.97,0.52,0,0,0
"1.8.2025, 09:37:04",22.45,52,45.82,52.95,0.52,0,0,0
"1.8.2025, 09:37:08",22.45,51.91,45.84,52.94,0.52,0,0,0
"1.8.2025, 09:37:12",22.45,52.17,45.93,52.95,0.53,0,0,0
"1.8.2025, 09:37:16",22.46,51.78,45.96,52.94,0.52,0,0,0
"1.8.2025, 09:37:20",22.46,51.82,46.03,52.94,0.52,0,0,0
"1.8.2025, 09:37:24",22.46,52.42,46.11,52.94,0.53,0,0,0
"1.8.2025, 09:37:28",22.46,52.49,46.05,52.94,0.53,0,0,0
"1.8.2025, 09:37:32",22.46,52.7,46.04,52.92,0.53,0,0,0
"1.8.2025, 09:37:36",22.46,51.99,46.07,52.93,0.52,0,0,0
"1.8.2025, 09:37:40",22.46,51.8,46.16,52.92,0.52,0,0,0
"1.8.2025, 09:37:44",22.46,51.67,46.24,52.93,0.52,0,0,0
"1.8.2025, 09:37:48",22.47,51.62,46.36,52.89,0.52,0,0,0
"1.8.2025, 09:37:52",22.47,51.7,46.52,52.89,0.52,0,0,0
"1.8.2025, 09:37:56",22.47,51.59,46.69,52.92,0.52,0,0,0
"1.8.2025, 09:38:00",22.47,51.59,46.82,52.9,0.52,0,0,0
"1.8.2025, 09:38:04",22.48,51.43,46.97,52.9,0.52,0,0,0
"1.8.2025, 09:38:08",22.47,51.39,47.1,52.91,0.52,0,0,0
"1.8.2025, 09:38:12",22.48,51.43,47.27,52.9,0.52,0,0,0
"1.8.2025, 09:38:16",22.48,51.46,47.36,52.9,0.52,0,0,0
